Depth,DT,RHOB,NPHI,PEF,SGR,RT
3547.11,55.2131,2.6733,9.84E-02,4.7415,74.1791,47.8814
3393.7956,54.3367,2.774,8.75E-02,3.8287,46.058,186.5
3715.2072,50.4911,2.5359,8.47E-04,4.5451,15.7535,259.524
3577.4376,71.0155,2.5311,0.198266,4.0298,32.379,30.4169
3249.7776,59.9986,2.5047,0.200989,3.5475,56.4613,194.892
3550.0056,59.1472,2.7389,0.115933,3.7755,95.2094,12.305
3675.4308,53.9444,2.7209,2.24E-02,4.7948,36.6729,30.3525
3528.06,58.306,2.6615,0.117748,3.7283,35.558,14.5677
3360.2676,54.2688,2.6998,0.053605,4.0646,46.9082,14.9199
3690.5184,53.7621,2.665,0.017276,5.2368,16.8069,57.398
3242.4624,63.1582,2.515,0.19422,3.6848,35.5135,3.4396
3506.4192,49.4235,2.5518,2.49E-02,4.2204,44.8119,178.872
3264.7128,57.4574,2.6054,0.14161,3.6827,53.7688,35.9186
3662.172,52.6536,2.7169,0.007986,5.3194,29.2441,131.968
3557.778,56.4718,2.6979,4.16E-02,4.4711,60.4123,22.4955
3361.182,60.6831,2.5362,0.117106,4.6456,22.844,22.6115
3632.1492,82.3697,2.309,0.138347,1.9277,24.4025,89.3268
3726.6372,51.9292,2.6841,0.014503,5.2248,12.3446,147.757
3755.898,54.6013,2.6908,8.40E-02,4.9626,34.81,95.6492
3568.5984,51.0231,2.723,6.90E-03,5.2525,38.9021,130.182
3582.4668,55.8963,2.6646,8.60E-02,3.4888,24.5982,62.508
3379.47,50.0629,2.8127,3.52E-03,5.2484,26.349,35.1521
3610.6608,75.4186,2.3441,0.120474,1.8806,23.4179,91.7883
3878.2752,53.49,2.7191,0.026504,4.6176,64.99,9.2
3440.2776,52.5269,2.7268,0.000194,5.5424,32.7363,157.935
3477.4632,63.8928,2.6691,0.157964,3.6607,130.018,30.4167
3647.2368,76.6631,2.3361,0.112879,1.9665,21.0802,78.9047
3497.8848,49.8282,2.5354,1.19E-02,4.8714,39.2027,162.348
3538.1184,53.5756,2.7131,5.69E-02,4.1695,26.6823,25.927
2998.47,57.4217,2.709,0.116012,3.8579,35.4517,61.3091
3599.0784,55.6121,2.7078,1.45E-02,3.6236,45.7666,21.6775
2981.8584,63.7116,2.5522,0.192308,3.7651,34.8184,1785.51
2983.8396,62.8127,2.5444,0.195103,3.7673,29.8383,211.278
3139.44,60.9428,2.716,0.143517,3.9184,42.6439,3.5244
3734.2572,58.7379,2.6181,0.177984,3.9231,34.015,27.1959
3737.1528,64.6584,2.497,0.205477,3.6962,43.3767,31.4788
3544.6716,52.6509,2.7936,0.058684,3.5751,38.1081,18.2865
3495.74,54.03,2.729,7.845,3.966,42.69,44.94
3880.866,58.1217,2.6382,0.120978,4.4262,15.18,2000
3668.268,58.2033,2.6026,0.144459,4.1214,60.44,1856.23
3554.4252,52.6227,2.844,6.14E-02,4.3253,37.9241,43.0632
3540.7092,51.0273,2.8152,4.30E-02,3.7185,32.2931,43.7257
3524.8596,53.0183,2.7191,0.109744,3.4009,46.3697,13.6919
3533.0892,58.4513,2.689,0.120144,3.6436,39.1499,8.4845
3412.6932,54.014,2.7433,7.97E-02,3.7897,22.5788,68.1802
3586.5816,58.0757,2.6343,0.132848,4.4948,47.2721,83.6284
3356.0004,68.9982,2.5675,20.7115,3.6175,27.6369,3.9714
3249.4728,58.1052,2.7248,0.118913,3.2908,48.9945,26.8891
3513.8868,50.0541,2.787,2.86E-02,3.9374,37.6645,96.5982
3349.1424,52.208,2.8447,5.65E-02,4.0971,50.9718,18.2591
3265.0176,56.4705,2.5773,0.161202,3.3843,47.6224,37.0413
3240.4812,69.221,2.488,0.209983,4.0559,52.0909,149.151
3136.392,61.2779,2.5923,14.3979,5.1641,50.394,7.7392
3336.9504,53.702,2.7459,8.55E-02,4.135,36.9259,2000
3104.388,61.6938,2.5858,0.161767,4.1431,37.9027,22.4663
3152.5464,62.8266,2.5346,0.183223,4.0546,29.6834,27.2772
3553.652,54.35,2.749,10.52,3.617,48.52,36.04
3364.5348,52.21,2.785,6.00E-02,3.704,40.37,116.298
3553.9568,56.41,2.724,11.19,3.629,49.37,32.38
3554.1092,58.32,2.696,12.48,3.593,49.34,30.54
3554.414,60.33,2.642,15.12,3.48,49.68,26.98
3554.5664,59.85,2.633,15.61,3.429,50.04,25.95
3554.7188,59.09,2.639,15.42,3.391,50.45,25.44
3554.8712,58.44,2.655,14.93,3.361,50.72,25.23
3555.176,58.04,2.675,14.79,3.294,51.42,25.92
3558.5288,56.43,2.733,2.892,4.476,66.07,104
3616.8979,50.36,2.733,0.9211,5.025,30.86,160.8
3620.7079,52.35,2.723,3.66,4.447,51.71,71.92
3622.5367,51.22,2.735,0.9765,5.09,25.06,190.2
3622.9939,51.03,2.718,0.987,5.099,26.01,196.4
3295.0404,56.8806,2.6781,12.0085,3.4986,24.1876,51.4029
3627.8707,54.8,2.811,5.367,3.837,41.31,94.44
3628.0231,53.42,2.799,4.476,3.943,38.91,168.1
3628.3279,51.37,2.773,2.803,4.263,33.56,487.2
3628.9375,50.53,2.755,1.784,4.607,24.24,600.8
3629.0899,50.31,2.767,1.952,4.516,23.55,433.2
3629.2423,50.18,2.786,2.277,4.368,24.24,307.3
3340.608,49.3093,2.8024,3.61E-02,4.1003,69.1236,2000
3664.3056,60.5328,2.4497,0.250554,3.508,39.4314,2.8112
3494.6844,53.2831,2.6653,3.0179,5.9614,16.3753,31.7317
3668.4204,58.7408,2.599,0.147362,4.1844,63.9614,1994.03
3466.7952,52.6129,2.6748,1.7539,4.8227,28.0984,32.8121
3426.714,62.515,2.5388,10.0404,4.8429,27.0639,33.1263
3493.77,52.4095,2.6151,2.3507,5.7764,12.3963,44.4687
3446.526,66.2846,2.4645,12.4337,4.8502,18.5182,30.3575
3369.2592,61.6655,2.6282,7.4508,4.6839,23.9109,8.4141
3237.4332,55.66,2.6618,6.8979,3.0994,34.9424,15.4721
3441.6492,64.1466,2.5578,11.4997,6.0791,26.2845,32.7172
3239.1096,59.647,2.6638,10.2418,3.4858,45.7531,4.9567
3400.806,66.3636,2.4899,11.9236,4.3447,26.5748,12.3871
3308.9088,78.8279,2.449,16.281,2.5164,117.841,2.0816
3830.1168,63.7091,2.5657,0.144762,4.894,49.195,8.7664
3629.6995,50.38,2.828,4.106,3.836,32.01,173.3
3285.5916,65.3977,2.5469,17.7383,3.3982,51.6289,3.584
3285.744,65.1516,2.5517,17.5698,3.4194,55.047,3.5114
3831.4884,70.2046,2.443,0.231021,4.0565,41.2,38.5947
3835.146,57.2872,2.6803,6.73E-02,5.175,37.6152,15.969
3835.4508,60.9408,2.6257,9.96E-02,5.156,28.7753,15.4608
3835.7556,63.0565,2.5567,0.143092,4.8248,20.6046,9.2415
3836.0604,66.6161,2.5087,0.162615,4.7359,17.86,9.4362
3836.8224,69.4432,2.4668,0.188826,4.7584,16.9701,17.0282
3837.1272,70.7977,2.4488,0.20605,4.662,15.0007,24.9016
3837.2796,71.4073,2.439,0.216153,4.6206,14.73,30.59
3837.8892,73.7339,2.3877,0.256907,4.1551,15.88,80.8739
3858.1584,78.3823,2.3399,0.163755,2.598,33.9475,5.3423
3858.3108,79.7771,2.2948,0.168504,2.616,32.3001,5.2688
3858.9204,88.0977,1.6678,0.270122,2.288,33.0742,3.309
3859.0728,92.7147,1.5141,0.319932,2.1599,33.29,2.5752
3859.3776,101.569,1.3303,0.403176,2.1007,31.1771,1.5205
3861.054,97.4494,1.6686,0.292888,2.2195,15.85,3.6959
3861.5112,84.815,2.0713,0.19337,2.511,18.5904,21.5962
3861.816,79.5422,2.1403,0.165099,2.3421,20.3738,148.627
3862.1208,80.4327,2.1663,0.156712,2.31,21.439,1282.69
3862.578,81.1394,2.2102,0.155449,2.4095,21.0098,2000
3863.0352,78.87,2.154,0.175983,2.662,20.5229,1968.19
3864.5592,71.3528,2.3519,0.221897,3.4563,113.65,2.2529
3865.3212,80.2715,2.0361,0.194163,2.658,53.0196,4.1458
3866.0832,80.4749,2.0602,0.205782,2.6644,28.36,10.2769
3866.9976,80.4827,2.3286,0.179398,2.5309,20.7611,194.204
3867.3024,82.3661,2.3761,0.171574,2.5497,17.1111,1922.94
3867.912,79.4228,2.3994,0.165625,2.593,18.946,2000
3868.0644,78.2224,2.4098,0.164365,2.6328,19.14,2000
3868.674,77.6478,2.4454,0.161996,2.5746,20.58,65.4716
3868.8264,77.6202,2.4428,0.163873,2.5698,20.6039,18.9383
3869.1312,77.6257,2.4304,0.169407,2.596,18.809,6.6855
3869.5884,77.7205,2.4252,0.176234,2.6908,16.7226,1.1058
3227.5272,54.0209,2.7709,8.82E-02,3.8252,36.552,2000
2961.2844,66.9731,2.7113,0.125713,3.7901,40.1913,135.036
3302.5053,59.17,2.63,0.133104,4.046,21.1723,54.9
3292.4496,60.267,2.537,0.185536,3.4295,27.4741,66.8243
3324.606,59.7957,2.561,0.171355,3.5743,24.5572,2000
3239.4117,53.77,2.753,8.27E-02,3.501,54.4793,18.23
2981.0964,64.4895,2.5641,0.181415,3.7828,31.6809,1979.57
3284.8269,61.43,2.558,0.173301,3.675,33.1505,55.24
3276.1356,52.57,2.727,0.08181,3.765,45.16,71.47
3514.032,68.59,2.446,0.2537,3.655,21.88,21.87
3377.1768,52.3,2.766,7.74E-02,3.546,29.32,12.58
3426.7068,66.39,2.427,0.1909,2.834,41.94,10.84
3285.1272,56.56,2.634,0.1317,3.326,41.21,32.01
3295.7952,56.18,2.627,0.1356,3.6,39.77,48.83
3264.858,59.99,2.562,0.1742,3.272,47.26,48.5
3668.5728,59.7447,2.5908,0.153109,4.1397,64.536,691.48
3242.1576,55.1214,2.7096,10.6932,3.2633,48.8453,8.0178
3040.2276,56.7968,2.714,9.77E-02,4.0295,24.0938,139.407
3308.1441,55.51,2.733,0.103099,3.785,40.5413,8.605
3328.5612,57.35,2.685,0.1116,3.765,36.75,8.281
3303.1104,62.47,2.592,0.1732,3.053,90.82,4.839
3395.6172,62.55,2.679,0.1504,4.258,75.44,5.113
3447.8904,63.04,2.581,0.1627,4.86,41.37,2.097
3664.3056,64.8051,2.552,0.175357,3.979,36.8137,1998.45
3248.406,62.8365,2.6053,0.162318,3.5968,41.6103,144.814
3276.9048,59.1415,2.6053,0.143286,4.2994,43.4334,66.6965
3533.2416,58.4938,2.6902,0.121774,3.63,40.2994,8.2168
3855.5676,58.7384,2.767,6.02E-02,6.2822,31.7046,13.0504
3524.4024,61.676,2.5756,15.4569,4.5586,18.8571,17.663
3675.7356,63.7127,2.6618,0.13549,4.34,31.1104,5.9783
3087.0144,67.3668,2.4684,16.2698,2.5821,53.907,3.304
3087.1668,68.8761,2.4631,16.256,2.481,61.362,2.9805
3087.3192,70.3928,2.462,16.5735,2.4159,68.6517,2.5875
3087.4716,71.9155,2.462,17.1203,2.3819,74.8237,2.4073
3285.4392,65.5486,2.5437,17.9636,3.3748,49.1873,3.7294
3356.61,56.39,2.689,0.115,3.777,60.14,58.5621
3352.038,58.0263,2.7049,0.117168,3.7955,45.57,7.4838
3136.0872,61.4961,2.5849,14.65,4.998,49.0998,8.0345
3136.2396,61.4392,2.5914,14.5619,5.1069,50.1187,7.8748
3086.862,65.7582,2.4795,16.6603,2.7234,47.2822,3.4728
3403.092,68.0105,2.6519,0.180698,3.4144,46.2184,2.059
3267.6084,54.4293,2.7578,0.092265,3.421,56.5377,14.409
3293.2116,58.0112,2.583,0.159027,3.4768,29.9367,28.125
3349.4472,55.7105,2.6111,0.139033,3.4929,29.9341,846.103
3395.0148,54.5689,2.7625,9.35E-02,3.8867,45.6279,72.0462
3357.5244,52.6453,2.7767,6.58E-02,5.4439,38.8003,12.9361
3514.1916,50.1253,2.7858,0.027368,3.9667,38.88,99.813
3247.7964,52.7554,2.797,6.67E-02,3.3554,55.273,52.6702
3348.228,50.934,2.8242,4.02E-02,3.6842,36.0176,27.6813
3194.304,60.8049,2.5499,17.301,3.3002,65.8801,42.9856
3863.6448,-999.25,2.6208,0.209417,3.5726,-999.25,2.7031
3749.4972,64.747,2.5002,0.20368,3.8903,31.76,23.7192
3040.38,56.9798,2.714,0.100899,3.9548,24.0338,126.281
3061.8684,58.4742,2.6332,0.156111,3.7966,33.0516,130.326
2960.6748,63.2503,2.631,0.172186,3.7282,47.4801,153.144
2982.7728,64.3433,2.5346,0.201709,3.7353,32.4191,435.544
3860.4444,-999.25,2.6834,9.22E-02,4.0064,68.2022,4.3961
3329.178,55.9089,2.7165,0.107372,3.6688,23.4918,75.0023
3401.2632,50.4095,2.8006,3.95E-02,4.2344,19.2162,127.005
3343.1988,50.4665,2.8452,3.69E-02,3.6798,31.0583,35.5269
3305.556,70.0458,2.6198,21.0775,3.7526,128.552,6.0623
3303.4224,70.2271,2.4296,0.248642,3.6962,44.7686,12.5677
3256.788,58.4209,2.6686,0.123031,3.8751,48.7109,77.1359
3356.7624,55.26,2.7429,9.85E-02,3.797,52.4302,50.0054
3139.5924,59.9165,2.6321,13.5502,4.4571,38.8523,6.1923
3067.3548,55.9379,2.6722,0.123682,3.8526,21.5428,406.191
3146.7552,64.6404,2.5338,0.187413,4.1109,34.3843,57.7709
3062.3256,57.4067,2.6674,0.122668,3.8675,26.5313,513.472
3124.8096,52.4937,2.7676,7.15E-02,3.9862,38.2819,972.13
3140.202,65.0728,2.6279,0.179599,3.7815,38.5226,4.8483
3315.7668,50.969,2.8142,4.10E-02,4.2023,49.4884,94.4125
3493.4652,50.5092,2.7608,6.56E-02,3.871,31.0183,60.376
3247.4916,64.0693,2.5277,22.6637,3.566,39.798,4.312
3612.9468,54.3081,2.6031,9.33E-02,4.2696,32.1524,24.4242
3483.2544,63.4287,2.5135,0.193522,3.7929,40.4618,29.4786
3615.2328,56.9236,2.7142,0.10788,3.5037,25.6133,7.7627
3557.4732,57.7512,2.6703,0.136641,3.8964,27.0662,14.799
3349.9044,55.6916,2.7553,0.112034,3.5846,58.3079,7.8409
3893.2104,61.6065,2.5642,0.169394,4.3165,20.0722,1672.32
3285.2868,65.5814,2.5433,18.1983,3.3465,47.732,3.8747
3286.506,65.0448,2.5509,18.0164,3.3456,66.4979,3.2879
3747.9732,55.3184,2.6708,0.101701,4.5926,34.4066,16.1232
3090.3672,55.365,2.723,4.33E-02,4.5665,43.4616,19.057
3090.5196,55.7154,2.7103,4.42E-02,4.6551,34.3311,20.0867
3090.9768,56.9696,2.6722,5.66E-02,4.4591,32.7285,12.5891
3091.1292,57.3625,2.662,6.31E-02,4.2151,36.6534,11.9568
3091.8912,59.3596,2.6439,0.112955,3.7759,44.0911,9.6634
3092.0436,59.5627,2.6458,0.12359,3.7258,56.9899,8.4603
3092.3484,58.9439,2.6554,0.123391,3.7354,83.5712,6.2853
3092.6532,57.1395,2.674,8.98E-02,4.0367,81.3264,5.344
3092.8056,56.4174,2.6813,7.05E-02,4.4706,53.7122,7.4556
3093.8724,58.2946,2.6264,7.05E-02,4.8033,25.2617,18.0231
3094.482,58.7667,2.6415,7.72E-02,4.56,36.9721,12.1585
3094.7868,60.883,2.6413,9.96E-02,4.2024,42.6311,10.8785
3444.3924,71.7806,2.4629,0.199645,3.6482,30.2562,14.8124
2999.3844,57.181,2.7258,9.06E-02,3.8805,37.6156,36.7791
3490.722,54.4031,2.6857,3.35E-02,4.8396,14.1064,22.1564
3340.3032,75.239,2.673,0.116482,4.616,63.5125,9.1841
3491.7888,58.6376,2.658,5.34E-02,4.9504,15.2847,17.8194
3285.8964,64.8448,2.5574,17.4859,3.4375,59.1139,3.4812
3372.3072,70.1098,2.4012,0.21149,3.153,31.5602,136.866
3245.2056,64.8749,2.54,0.134418,4.6284,39.0775,26.1564
3279.1908,59.2475,2.6614,0.119226,3.373,37.3664,12.9275
3491.9412,58.8164,2.6477,5.75E-02,4.94,15.3599,16.8156
3367.5828,75.9302,2.2398,7.63E-02,2.3799,30.5887,121.2
3365.9064,56.9155,2.6261,0.134688,3.7316,40.2285,46.8685
3446.526,78.0263,2.41,0.178141,2.7546,66.782,2.0624
3507.1812,65.2837,2.5451,0.152765,3.4067,32.2152,7.4703
3582.7716,61.4376,2.5816,7.63E-02,4.6878,18.2981,3.089
3502.152,70.939,2.4163,0.150215,3.0874,14.6767,56.5831
3430.6764,54.4426,2.6992,0.030553,4.8522,31.0453,25.2596
3031.5408,62.9154,2.6284,0.154647,3.3446,22.7909,16.8917
3364.8396,79.399,2.221,0.105963,2.3907,35.944,64.8667
3551.8344,58.193,2.6695,5.46E-02,4.948,28.915,13.4812
3269.742,55.3744,2.6856,2.01E-02,4.6042,28.9249,185.862
3271.266,62.0709,2.5163,0.116442,2.9995,28.8706,82.1007
3351.5808,58.4403,2.6178,7.60E-02,4.7314,28.8547,26.5716
3484.7784,72.9619,2.3407,0.167228,2.3153,30.4549,1.2666
3553.968,60.6581,2.6259,0.088054,4.8431,27.5818,5.8612
3477.006,68.1142,2.5088,0.153105,3.0683,37.3555,3.5216
3365.1444,60.0274,2.5703,0.163407,3.512,42.8491,27.6272
3427.0188,62.3392,2.572,0.165095,3.4031,36.2781,10.3414
3487.674,56.0818,2.5851,0.155633,3.8298,40.9141,17.1752
3386.0232,54.6331,2.7101,6.44E-02,4.4652,57.3688,27.6332
3412.3884,65.2038,2.6087,0.121746,3.0359,52.4434,2.8969
3471.5196,79.6649,2.2877,0.196764,2.1908,26.5553,0.4751
3332.5308,68.166,2.6328,0.152232,4.1081,31.6394,17.4062
3549.5484,60.9318,2.6772,7.13E-02,4.8063,25.2949,11.6939
3421.5324,56.6845,2.7193,4.81E-02,4.5749,44.7878,29.6857
3467.7096,72.4414,2.4228,0.123961,2.5446,29.8563,9.8167
3445.4592,71.8625,2.458,0.177393,3.315,38.2287,11.0703
3139.1352,63.5818,2.6417,17.3785,4.0629,44.7335,4.0564
3131.9724,68.4642,2.5143,21.0139,4.0043,61.4841,2.3332
3563.2644,63.7379,2.6753,0.104782,4.8819,29.3659,5.7611
3432.5052,64.7074,2.5995,0.111112,4.6102,38.5441,4.9968
3404.616,64.8648,2.6182,0.151487,4.0625,50.734,4.5109
3445.764,72.7606,2.4567,0.165373,3.0249,47.611,3.5977
3407.5116,62.9594,2.526,0.20147,3.5839,38.3698,107.64
3772.9668,49.6278,2.7671,0.117143,4.0569,68.2872,76.0826
3369.4116,52.3591,2.7649,0.068273,4.6192,32.8607,41.8902
2980.944,63.6807,2.5843,0.171166,3.7918,31.8545,1931.87
3289.0968,62.9578,2.5194,0.196148,3.7051,35.7034,19.2018
3060.954,55.9629,2.7136,0.117629,3.8116,42.3713,1520.92
3881.0184,58.5059,2.639,0.125635,4.3942,14.9811,2000
3514.0392,50.2079,2.7879,2.89E-02,3.9163,38.2269,97.8037
3247.4916,53.4367,2.7911,7.54E-02,3.2716,58.7764,57.9096
3533.394,58.248,2.6983,0.120714,3.668,41.4297,8.1464
3350.0568,56.9468,2.7262,0.129234,3.4495,56.6223,6.5704
3547.872,53.1885,2.7194,0.103833,3.764,29.8965,18.8923
3494.6844,66.9931,2.5132,0.145849,4.6432,15.96,13.6243
3365.1444,78.9822,2.2295,0.10542,2.3808,36.3105,79.3681
3249.6252,58.3075,2.7169,0.123447,3.2425,51.2462,29.2505
3291.3828,65.2716,2.4962,20.7119,3.5461,35.0166,14.2863
3272.9424,55.1824,2.7468,9.9834,4.6589,15.7753,49.7381
3244.9008,64.6895,2.5345,0.130928,4.6007,37.9332,25.0419
3238.8048,57.6806,2.7251,0.108576,3.7107,35.9754,10.3649
3488.2836,56.1914,2.67,4.75E-02,4.8107,19.063,14.5897
3546.5004,58.5385,2.6592,6.31E-02,4.6145,30.5577,10.9198
3257.7024,62.4585,2.6614,0.124758,3.9934,34.4303,5.472
3551.3772,57.8004,2.6441,6.32E-02,4.8191,29.6349,7.4683
3362.0964,65.5761,2.6013,0.122385,3.2685,45.2179,6.8439
3544.5192,61.4874,2.5957,0.121172,4.6431,27.817,3.0999
3353.8668,63.7829,2.5176,0.225223,3.2909,39.45,5.2096
3387.5472,58.0032,2.6828,0.109982,3.8733,43.5199,2000
3549.7008,61.8718,2.6669,0.081949,5.0251,25.1104,7.7535
3467.4048,72.0206,2.4264,0.118995,2.8437,28.4262,48.3566
3202.3812,56.0562,2.6609,11.688,3.3456,46.6421,26.3942
3469.2336,79.9412,2.3315,0.178323,2.1735,19.384,0.6529
3412.8456,65.6071,2.6303,0.147964,3.3058,63.9389,2.7198
3466.4904,65.768,2.5674,8.02E-02,3.6441,26.3494,59.9329
3443.1732,64.379,2.5677,0.12653,4.2549,29.0748,4.3865
3141.726,60.5924,2.6532,0.090003,4.5524,42.9314,6.4377
3053.0292,54.5983,2.6512,3.36E-02,4.9723,23.8417,781.386
3305.7084,70.4213,2.6183,21.4305,3.7024,131.164,5.4759
3056.382,66.8972,2.483,0.22131,3.8416,12.3853,456.291
3286.0488,64.5836,2.5619,17.4994,3.4479,63.1328,3.4713
3293.0592,60.6802,2.5725,17.4362,3.3528,29.4695,15.9191
3075.2796,60.3253,2.7234,0.120361,4.1402,50.4524,13.5798
3863.34,-999.25,2.6006,0.179258,3.557,-999.25,2.1317
3136.2396,53.0598,2.7374,5.06E-02,4.4488,40.9291,15.532
3247.644,52.9061,2.795,0.070535,3.2974,57.3882,56.0814
3080.1564,60.5548,2.5663,0.124804,4.7608,27.1703,71.2365
3305.8608,70.8828,2.6165,21.7746,3.6837,133.123,5.2073
2968.2948,58.0897,2.665,0.135416,3.9638,43.9165,1874.39
3246.5745,75.47,2.43,0.277196,3.455,34.5808,1.173
3618.1284,58.021,2.6256,0.119249,3.9721,38.1226,6.193
3042.5136,69.7111,2.6436,0.124023,3.8545,22.5872,295.024
3078.3276,67.6686,2.4958,0.244165,3.6695,49.1238,33.0699
3759.5556,57.69,2.6499,0.085008,4.5184,16.2056,9.6998
3499.0928,59.64,2.641,14.12,3.8,76.87,8.038
2960.8272,63.6779,2.6447,0.161615,3.7397,44.8747,139.909
3848.2524,59.19,2.7269,3.26E-02,4.6446,22.5886,145.845
3062.1732,57.7417,2.6474,0.136056,3.8236,28.7256,279.225
3863.4924,-999.25,2.6136,0.188643,3.5931,-999.25,2.4577
3302.2005,60.64,2.575,0.164701,4.118,36.7796,35.65
3813.9624,68.3204,2.4492,0.202986,3.1369,22.4304,8.4065
3792.474,60.0674,2.611,0.100091,3.4633,34.2195,10.1131
3562.8072,58.4071,2.6678,2.94E-02,4.601,27.6307,77.0238
2960.9796,64.6525,2.6668,0.147615,3.7609,42.6923,149.354
3770.6808,51.7441,2.691,2.68E-02,4.8933,10.5049,54.3734
3729.99,63.4608,2.4414,0.136816,3.8581,22.7447,0.6456
3073.7556,55.7385,2.7036,0.111415,3.604,47.9343,71.2659
3761.3844,54.6107,2.698,0.02563,4.8998,25.9253,49.0949
3599.8404,59.0775,2.656,0.118707,3.9601,66.0749,5.769
3062.0208,58.1563,2.634,0.148798,3.7981,30.9299,160.733
3847.9476,59.7406,2.723,3.55E-02,4.5755,23.948,84.2276
3847.338,59.477,2.733,0.038126,4.6423,26.1544,63.0245
2980.7916,62.725,2.6039,0.160931,3.794,32.8355,1806.83
3603.0408,58.4562,2.6271,0.131298,3.5437,26.6716,37.8292
3861.2064,-999.25,2.5736,0.138598,3.1362,-999.25,1.1736
3789.1212,61.0989,2.613,7.69E-02,4.6533,19.2724,9.1652
3818.5344,59.2778,2.5868,8.87E-02,4.1216,12.9297,17.469
3547.4148,57.0806,2.6327,0.12117,3.3206,38.166,5.5693
3733.8,53.2407,2.7371,0.015592,4.7766,24.5108,59.0759
3711.5496,69.3081,2.6141,0.124528,3.1445,84.0947,2.8364
3302.3529,59.78,2.602,0.150903,4.096,32.161,43.48
3820.668,59.6047,2.5772,9.14E-02,3.9483,14.0769,23.2672
3692.652,55.4303,2.7178,2.75E-02,4.8645,44.7797,20.6306
3060.3444,55.0774,2.7362,0.104914,3.801,37.7831,1994.32
3731.8188,52.3134,2.74,0.019823,5.0075,27.6204,781.149
3776.9292,57.3517,2.6894,3.30E-02,5.0354,9.1279,80.3546
3406.14,65.3985,2.439,0.239534,3.4122,33.5261,82.8221
3788.2068,60.1144,2.5868,9.35E-02,4.2854,17.9736,12.8671
3865.7784,-999.25,2.628,-999.25,3.5749,-999.25,3.567
3739.134,77.4722,2.2998,0.179208,2.0681,32.6099,0.4269
3819.6012,58.6264,2.6079,8.20E-02,4.2512,13.3172,18.4175
3542.0808,52.1385,2.7814,3.59E-02,3.5456,26.807,680.139
3660.3432,52.2503,2.7099,0.023677,4.8711,31.455,28.804
3693.8712,60.5506,2.6963,6.26E-02,4.5269,41.7386,5.9544
3733.1904,50.8826,2.742,0.015198,4.8541,25.6657,280.689
3060.192,54.6956,2.7348,0.104619,3.8069,36.1101,2000
3837.8892,82.0809,2.6743,0.211353,3.8693,93.1161,3.6421
3865.3212,-999.25,2.625,-999.25,3.6028,-999.25,3.3193
3292.7544,59.2982,2.5566,0.175897,3.3613,26.9596,39.4131
3581.7048,58.7445,2.6532,0.115992,3.5607,27.9766,136.051
3542.8428,54.0597,2.733,0.046202,3.3932,32.37,62.3523
3673.4496,64.9893,2.5837,0.116189,4.5912,28.1643,7.2757
3789.426,61.0708,2.6179,7.95E-02,4.6282,19.6455,8.6913
3060.4968,55.3995,2.7324,0.10722,3.7903,39.3777,1967.9
3653.79,62.9543,2.6594,0.13449,3.9077,38.5473,5.2255
3559.4544,54.9194,2.7464,7.06E-02,3.7786,25.37,23.4754
3504.122,62.32,2.524,17.88,3.787,47.76,30.7
3862.578,-999.25,2.5519,0.120325,3.3878,-999.25,1.363
3823.716,56.68,2.7236,8.76E-02,4.067,37.853,8.3222
3644.646,63.2986,2.5355,0.129433,4.5404,59.8615,29.0849
3541.6236,51.1247,2.8049,3.11E-02,3.6341,26.551,115.458
3722.37,69.0493,2.4364,0.144476,2.5185,57.1625,1.5995
3563.4168,56.2046,2.6521,2.20E-02,4.6178,22.2253,1767.14
3541.776,51.392,2.804,3.09E-02,3.6739,25.9083,144.023
3680.6124,63.3643,2.5289,0.182195,3.4146,29.2202,8.5456
3734.1048,54.4636,2.7262,1.86E-02,4.7578,23.6713,31.346
3736.6956,69.1783,2.4905,9.24E-02,3.4536,23.3768,86.7113
3824.0208,56.8864,2.73,8.10E-02,4.0689,37.1634,9.3219
3791.712,60.7699,2.6127,7.76E-02,4.6873,28.2469,16.6556
3696.1572,60.8234,2.5508,9.95E-02,4.7901,22.928,38.7277
3533.394,78.448,2.3865,0.137904,2.7527,52.796,3.6563
3825.8496,60.6777,2.6887,7.75E-02,4.4379,44.644,9.8531
3638.2339,49.81,2.818,5.37,3.842,57.52,153.9
3791.8644,61.0716,2.6188,7.89E-02,4.6704,29.5533,14.9168
3680.0028,64.1757,2.5321,0.190829,3.9252,24.0151,27.6163
3690.5184,59.3674,2.6072,6.98E-02,4.8283,25.7264,34.7526
3774.3384,56.6733,2.7381,0.014846,4.807,12.817,423.663
3767.0232,56.5316,2.6602,4.60E-02,4.8682,16.773,22.2508
3864.864,-999.25,2.625,-999.25,3.5129,-999.25,3.1453
3639.9103,52.72,2.721,11.11,3.44,43.34,22.95
3276.4449,53.08,2.762,0.081719,3.966,44.7788,98.31
3677.5644,62.4918,2.5789,0.134429,4.2638,34.24,12.8971
3619.1952,59.827,2.6339,0.131012,3.3282,36.8085,3.7331
3309.8205,57.85,2.676,0.126203,4.4059,37.1104,15.06
3677.1072,63.462,2.5677,0.150602,4.0158,33.7157,15.3652
3737.61,78.9108,2.3299,0.175552,2.2461,36.5636,2.5119
3755.2884,66.1907,2.4706,0.112339,3.6146,22.0535,8.0553
3484.4736,52.7767,2.7094,4.19E-02,4.5852,50.4725,262.502
3421.5252,54.21,2.67,9.91E-02,4.038,48.76,27.78
